contest-tmp2m-14d__tmp2m,index
16.754329008344655,393796
16.427490788038938,393797
15.834628602337773,393798
15.471202485885783,393799
15.07119600146865,393800
14.95006456047389,393801
15.30502845006015,393802
15.487359567149781,393803
15.45617313248755,393804
15.453863912186762,393805
15.16876589686683,393806
14.377865992328168,393807
13.53899326363478,393808
12.740335079219847,393809
12.184356950486517,393810
11.85317506501002,393811
11.386107136118255,393812
11.511461510501704,393813
11.76426827894744,393814
11.781856844580034,393815
11.605099067879053,393816
11.260558880468864,393817
10.973022004193353,393818
10.933312000664102,393819
10.959778728153083,393820
11.28071918446426,393821
11.324817218509224,393822
11.318692606672528,393823
11.209414103156462,393824
11.1643134491556,393825
10.867152285489226,393826
10.661667831907266,393827
10.247219553176535,393828
9.990204775349753,393829
9.988909085549324,393830
9.886594083682496,393831
10.125367413526135,393832
10.14922537429453,393833
10.121777524567392,393834
10.066718502582887,393835
10.161100780125992,393836
10.306848971430327,393837
10.21674779725032,393838
10.341130758683732,393839
10.163624924598537,393840
10.206151717640239,393841
10.705665933679825,393842
10.59685241757768,393843
10.50970483238359,393844
10.699266903109276,393845
10.486324888206582,393846
10.286412855007484,393847
10.385050196349994,393848
10.230784460651648,393849
10.211501739344953,393850
15.97366398453147,393851
15.768273539293375,393852
15.632164358358182,393853
15.814349224936166,393854
16.04680089933396,393855
16.40248438177258,393856
16.210554906660093,393857
15.908068278804251,393858
15.319614152795623,393859
14.929796715760745,393860
14.529027172436486,393861
14.393082180072497,393862
14.727640401678855,393863
14.936149791220942,393864
14.933838833769016,393865
14.954860062993987,393866
14.691934429779394,393867
13.874700028037921,393868
13.058697688053485,393869
12.137382673534375,393870
11.548597438994136,393871
11.135408791648217,393872
10.652952119990232,393873
10.794997103339938,393874
11.019108955843251,393875
11.067861222810222,393876
10.84574870878771,393877
10.479312172749474,393878
10.162200037824391,393879
10.013540125929637,393880
10.10747081833216,393881
10.415342056823874,393882
10.484597707615308,393883
10.59367293460889,393884
10.525797863610421,393885
10.461419139508678,393886
10.180078104940094,393887
9.991143047592914,393888
9.581711273307917,393889
9.32174084590514,393890
9.313120854437557,393891
9.20677534201667,393892
9.461603127317574,393893
9.512988528629762,393894
9.38708179596091,393895
9.331824811826948,393896
9.367768040036594,393897
9.445919526391833,393898
9.33281529070291,393899
9.417328472385691,393900
9.178428503834823,393901
9.195118235645225,393902
9.67346189691807,393903
9.544897756577484,393904
9.449421553160107,393905
9.571661792337125,393906
9.299038780617423,393907
9.071719599920868,393908
9.097926326605716,393909
8.970558042705647,393910
8.886299964481111,393911
15.607921595746006,393912
15.333901478547943,393913
15.098764500292987,393914
15.21956794127425,393915
15.423185029844944,393916
15.807014468790385,393917
15.741983729306469,393918
15.54384812052922,393919
14.968431213837448,393920
14.492751089185276,393921
14.122159117220576,393922
13.905433314437687,393923
14.13470967009323,393924
14.42832346570782,393925
14.536758879282672,393926
14.666887661028454,393927
14.505751344144755,393928
13.748140040219596,393929
12.940208961592361,393930
11.87925953182554,393931
11.109587381357812,393932
10.532209888685145,393933
10.070908485881432,393934
10.27960627929383,393935
10.442264594358505,393936
10.528120076592245,393937
10.362653719139814,393938
9.994061049679885,393939
9.552099353872165,393940
9.279354671002693,393941
9.327232848687174,393942
9.511456363904642,393943
9.58647298654688,393944
9.723352800323312,393945
9.666754646301456,393946
9.554600220971338,393947
9.25460889702424,393948
9.137211468879457,393949
8.804078383019487,393950
8.543352779715747,393951
8.4986244523555,393952
8.352593190574055,393953
8.604289891438043,393954
8.705479325817919,393955
8.583902282122892,393956
8.567395359645104,393957
8.59701580453924,393958
8.658847733052994,393959
8.471273423033665,393960
8.489262013387588,393961
8.271047337701248,393962
8.176627348115062,393963
8.65749992813943,393964
8.562935076201882,393965
8.325248262815023,393966
8.43086400453575,393967
8.285581435345932,393968
7.935109652654944,393969
7.900368183366936,393970
7.705594811531114,393971
7.6244473743144,393972
15.190835015612492,393973
14.834879397049406,393974
14.53349062219695,393975
14.66390305008548,393976
14.866546468835395,393977
15.191610068689442,393978
15.191701978916967,393979
15.101664052425235,393980
14.623504003818482,393981
14.153608791514841,393982
13.79535632550818,393983
13.526571174494109,393984
13.711618565790047,393985
14.026918220453922,393986
14.134140264451219,393987
14.33374789607717,393988
14.277288396867903,393989
13.647621306620692,393990
12.836963571146555,393991
11.796482710911107,393992
10.924403836426848,393993
10.301773377046175,393994
9.738708577804289,393995
9.98225985933766,393996
10.151275599797543,393997
10.247308398692155,393998
10.155871059526078,393999
9.791745172911305,394000
9.21907048851972,394001
8.848465834403953,394002
8.846349276566968,394003
8.915304765629116,394004
8.965376336697204,394005
9.070657706453005,394006
9.00055747540199,394007
8.833395864360966,394008
8.480358622980077,394009
8.400564372774966,394010
8.120073524940892,394011
7.8484609358228,394012
7.8275982798796235,394013
7.685948903083329,394014
8.010356530503827,394015
8.149600644197392,394016
8.011645778560023,394017
8.010435793368742,394018
8.041695757364607,394019
8.14376352310876,394020
7.941716019928322,394021
8.016235769511638,394022
7.829385408434234,394023
7.679683803484181,394024
8.06219999520789,394025
7.9551698825555945,394026
7.694753218586186,394027
7.743992849557344,394028
7.585289131874845,394029
7.1597492652398955,394030
7.00779769767604,394031
6.847049475077256,394032
6.732545775373012,394033
16.17341384243275,394034
15.742699740187732,394035
15.317679553866185,394036
15.33022792282162,394037
15.505854562355637,394038
15.931924942559817,394039
16.032050963692257,394040
16.023242121346527,394041
15.611799818862096,394042
15.126856347981231,394043
14.81127004468948,394044
14.484123947208559,394045
14.538164621609553,394046
14.831355870878724,394047
14.973879184396083,394048
15.23813031069949,394049
15.286895816831702,394050
14.777061017750839,394051
14.009405062395388,394052
12.89829189907681,394053
12.018216234487284,394054
11.232431524572178,394055
10.709696994424064,394056
10.852003218952007,394057
10.964477109484335,394058
11.10416902112587,394059
11.089013369463146,394060
10.770611968649007,394061
10.138336639988381,394062
9.71520646648463,394063
9.652221582235995,394064
9.65745131214777,394065
9.677523311589539,394066
9.801571686359978,394067
9.759829065752967,394068
9.601794895626767,394069
9.170650103331411,394070
9.173231156455415,394071
9.023329537993106,394072
8.80113903977798,394073
8.765431819434468,394074
8.589442587393023,394075
8.926164002268195,394076
9.12357709800284,394077
9.019438723779103,394078
8.97932352148689,394079
8.99753975312143,394080
9.064884568890307,394081
8.809538513841972,394082
8.803864845240184,394083
8.616907801348873,394084
8.382734143452979,394085
8.64549888372801,394086
8.50911072863613,394087
8.209235337482653,394088
8.22529182064136,394089
8.05662105394083,394090
7.621744101307456,394091
7.356175713082223,394092
7.170303000548131,394093
7.0054329136256115,394094
16.747932242885952,394095
16.22561218012794,394096
15.721001409075711,394097
15.681303187977846,394098
15.85260062822681,394099
16.28147952999319,394100
16.43735666656005,394101
16.510768268857362,394102
16.223217339989162,394103
15.829140308341096,394104
15.52212123110911,394105
15.18610346942529,394106
15.20010683190651,394107
15.478309669390285,394108
15.615742173148533,394109
15.914599321328353,394110
16.040963676386582,394111
15.683392877103074,394112
14.970794382513759,394113
13.943181451659996,394114
13.044262251214832,394115
12.189750353539125,394116
11.698421573504561,394117
11.775757811133133,394118
11.932614838510688,394119
12.03892524535189,394120
12.031458860869463,394121
11.770721604292532,394122
11.060663996996311,394123
10.576596448936186,394124
10.605103726781124,394125
10.499901674629768,394126
10.493592155734234,394127
10.536955623455583,394128
10.500812542491929,394129
10.34234932941797,394130
9.782062886426388,394131
9.8222194271803,394132
9.760326471834219,394133
9.555998771472048,394134
9.542395280158189,394135
9.383841174005227,394136
9.801150962255974,394137
10.06864667159465,394138
9.98370649090947,394139
9.953218370820878,394140
9.970682258260013,394141
10.064730761632177,394142
9.782692845510553,394143
9.734652117422456,394144
9.620507248689023,394145
9.397368237270598,394146
9.508078152008181,394147
9.458376886321162,394148
9.081677926220607,394149
9.06713124671154,394150
8.913706619340132,394151
8.407828804753933,394152
8.026562377736582,394153
7.850705690479458,394154
7.688287615759748,394155
16.435550942687485,394156
15.889944468497674,394157
15.361649776210697,394158
15.291895715787007,394159
15.456692037239065,394160
15.991086472019447,394161
16.163753870243,394162
16.250268167100785,394163
15.98687903150045,394164
15.589483284373557,394165
15.287776936075943,394166
14.947895075231827,394167
14.945378392685143,394168
15.21161797139348,394169
15.354930117394076,394170
15.666098937615857,394171
15.805679211959614,394172
15.470093322631328,394173
14.741583226372143,394174
13.75274576269237,394175
12.80380457697737,394176
11.976069684162894,394177
11.518114278971382,394178
11.609009712246632,394179
11.742887215208782,394180
11.808757034558596,394181
11.847339975463683,394182
11.58141675494187,394183
10.912234797729468,394184
10.459641310070708,394185
10.353964773028622,394186
10.231530495323,394187
10.219905633656765,394188
10.248648161670417,394189
10.215524015337849,394190
10.057331236574555,394191
9.423596669441679,394192
9.472804200006465,394193
9.441117415601639,394194
9.247004258540073,394195
9.23391504600329,394196
9.082781534386697,394197
9.51200446435206,394198
9.794732265569337,394199
9.709996701094155,394200
9.666976602768727,394201
9.683114064442407,394202
9.779577405692919,394203
9.544338730924153,394204
9.524161692454925,394205
9.427866622508247,394206
9.220142215548435,394207
9.203258572939262,394208
9.113249735227555,394209
8.757910580406474,394210
8.678090349713557,394211
8.548658251167922,394212
8.086370326840154,394213
7.655582575490087,394214
7.51399423496008,394215
7.323083369313906,394216
16.585190706083324,394217
15.983327367246886,394218
15.3603121701085,394219
15.1094215450305,394220
15.191460799433344,394221
15.780942750367615,394222
16.012823170888225,394223
16.120801976941834,394224
15.910663845676709,394225
15.448683891098426,394226
15.152862948805193,394227
14.789181922665989,394228
14.665657292975311,394229
14.849818269134857,394230
15.007695939018163,394231
15.318864854947208,394232
15.496767338146299,394233
15.253722664727263,394234
14.650950474974195,394235
13.714231789073722,394236
12.776095288202669,394237
11.868254096608496,394238
11.375481272205775,394239
11.43994791095298,394240
11.529245085611194,394241
11.63771845268127,394242
11.705342445742247,394243
11.526714985199192,394244
10.892784149197098,394245
10.432765856521314,394246
10.435230986843123,394247
10.289794608769114,394248
10.26180918859069,394249
10.262380113927122,394250
10.242762869698538,394251
10.093510190638483,394252
9.380157012192456,394253
9.494862207620656,394254
9.591112480015568,394255
9.478892027426411,394256
9.45846332587297,394257
9.284301764269742,394258
9.682572727070863,394259
10.002616219751644,394260
9.977666175428055,394261
9.92255081302261,394262
9.927292178892515,394263
9.956396208500053,394264
9.69589998733926,394265
9.597886437077818,394266
9.496443591615105,394267
9.339602687736146,394268
9.213596478773525,394269
9.08782294867035,394270
8.755723933997103,394271
8.606409206263152,394272
8.512223785295646,394273
8.062673371983522,394274
7.489498639164935,394275
7.315029042077072,394276
7.1422523032327945,394277
16.40650015967958,394278
15.745075486888538,394279
15.094726217141215,394280
14.790330264587567,394281
14.841118206950682,394282
15.371609492424966,394283
15.623574246319777,394284
15.749976782827844,394285
15.580609391034045,394286
15.207742334086277,394287
14.873827604619294,394288
14.531539217796364,394289
14.408419798752448,394290
14.60122338985991,394291
14.748633066220748,394292
15.070467916987127,394293
15.226763525369904,394294
15.035648614198635,394295
14.405824628971288,394296
13.553734004541127,394297
12.585591470853785,394298
11.641924748034967,394299
11.289969037548929,394300
11.207928936523388,394301
11.378956614174115,394302
11.44132346804156,394303
11.523748408443907,394304
11.352258101285202,394305
10.642509579688351,394306
10.244658417214737,394307
10.278047751749625,394308
10.115402240801018,394309
10.103975936526751,394310
10.006992034085783,394311
9.953827495586268,394312
9.811439054772222,394313
9.073063969812438,394314
9.175068651645176,394315
9.293195346933771,394316
9.184197684919013,394317
9.163755440597868,394318
8.97648066489694,394319
9.403229999525422,394320
9.747356530141815,394321
9.751600519764452,394322
9.720831424504865,394323
9.718826811062343,394324
9.784763361043986,394325
9.567739268558512,394326
9.44091372198983,394327
9.401073335477236,394328
9.247465275031914,394329
9.019286043380248,394330
8.958383889986862,394331
8.646179722658758,394332
8.503514900098537,394333
8.387198785113355,394334
7.922791859387075,394335
7.34566594558612,394336
7.180560754747944,394337
6.9721217541084,394338
17.13567783083903,394339
16.451483215291034,394340
15.776671181966549,394341
15.329851887415373,394342
15.27007757039405,394343
15.669572582219587,394344
15.928665037250369,394345
16.023423854223267,394346
15.846942053635019,394347
15.425833901573924,394348
15.045155324392624,394349
14.6709857339888,394350
14.456834969748513,394351
14.584166280962165,394352
14.722981293070006,394353
15.024377694195493,394354
15.162830123591334,394355
14.997393362886442,394356
14.402293210016637,394357
13.587136000999067,394358
12.618487658116294,394359
11.730500463172177,394360
11.374144637324832,394361
11.288982572224654,394362
11.456367289233356,394363
11.534668465048355,394364
11.637181470895428,394365
11.528666940106746,394366
10.894634704513521,394367
10.535925062056833,394368
10.594157099211543,394369
10.503918183902897,394370
10.53363944151073,394371
10.426659743681455,394372
10.350798056608369,394373
10.191083051993985,394374
9.34094480553523,394375
9.475394425709851,394376
9.649279381618385,394377
9.609514823043298,394378
9.593264801389807,394379
9.398655131172063,394380
9.74515229760243,394381
10.06407240359556,394382
10.1208683339637,394383
10.110189527847979,394384
10.08219464104377,394385
10.136257303430114,394386
9.961970563532986,394387
9.862674715394462,394388
9.811566887844208,394389
9.669279455559092,394390
9.334738160667769,394391
9.171262557155046,394392
8.91519782370733,394393
8.77480805691198,394394
8.635213613929011,394395
8.246271430343484,394396
7.603580194955953,394397
7.31174852474976,394398
7.055743501033135,394399
17.82647048959427,394400
17.07964711366452,394401
16.417858265459188,394402
15.9411362789225,394403
15.858927583914408,394404
16.17026881629687,394405
16.419371634446804,394406
16.49558731855086,394407
16.316229154972177,394408
15.957813555656685,394409
15.573162601121396,394410
15.20881969260671,394411
15.028570480678013,394412
15.191781832610843,394413
15.337389059440056,394414
15.67834275849492,394415
15.762126652132395,394416
15.544335374368416,394417
14.89734946085116,394418
14.081341380374056,394419
13.108093878069894,394420
12.23030434056858,394421
11.926942151614469,394422
11.825191785330503,394423
11.96249176984395,394424
12.086840498274,394425
12.113248417663215,394426
11.959924361928643,394427
11.361615500247808,394428
10.998155382522896,394429
11.114350659092281,394430
11.086565019121224,394431
11.180927230824693,394432
11.055867801149077,394433
10.885953903685675,394434
10.696230870102056,394435
9.843471662870968,394436
9.94317426363159,394437
10.06791741461069,394438
10.002787293735935,394439
9.943280573426193,394440
9.720335496539178,394441
10.03911654428623,394442
10.3165854456347,394443
10.388711204845038,394444
10.42283271428363,394445
10.368346802256951,394446
10.456238820237047,394447
10.353068271903624,394448
10.247969465393169,394449
10.279578698630587,394450
10.184721900642444,394451
9.869831707565368,394452
9.754911532336962,394453
9.570333529750144,394454
9.378699553483443,394455
9.297901670174781,394456
8.97785371592397,394457
8.275634609138251,394458
7.924291167373724,394459
7.656491459313429,394460
16.153415730705092,394461
15.407506596024518,394462
14.768330960326637,394463
14.278997226433432,394464
14.173391406209305,394465
14.46099763679365,394466
14.704352369169442,394467
14.771953540016796,394468
14.595360768349337,394469
14.239250055329478,394470
13.844749649182347,394471
13.476466646726863,394472
13.290020890119536,394473
13.459149512445663,394474
13.595927817612676,394475
13.940714927955128,394476
14.018181843761624,394477
13.810155185068027,394478
13.246162778884809,394479
12.426957905391191,394480
11.518928801927359,394481
10.638188778806807,394482
10.391015795241913,394483
10.279750836120968,394484
10.44544644174914,394485
10.59350803213573,394486
10.601799670305581,394487
10.430840714094245,394488
9.857744075629398,394489
9.505217790858353,394490
9.640329449772253,394491
9.603113795050717,394492
9.668422899164966,394493
9.512347826422683,394494
9.333122850788868,394495
9.130103871398092,394496
8.26224635899655,394497
8.367958159488126,394498
8.485089043912694,394499
8.427159551201214,394500
8.375762320666354,394501
8.150053589402773,394502
8.459464256643514,394503
8.732207592182704,394504
8.819617465439137,394505
8.875730030405691,394506
8.842834326920809,394507
8.952408770521913,394508
8.858171996901206,394509
8.76751323697124,394510
8.798290201804662,394511
8.697768075058889,394512
8.487238317081108,394513
8.35656197673677,394514
8.206506546979938,394515
8.037700546867143,394516
8.003439785946568,394517
7.662835554210062,394518
6.989428808567027,394519
6.614809252175576,394520
6.380360861948077,394521
13.809125489656424,394522
13.072953420803401,394523
12.446254918667819,394524
11.910603818118716,394525
11.748817090441094,394526
11.892555753852491,394527
12.104552070642,394528
12.121245166740948,394529
11.986356630974399,394530
11.623762925508629,394531
11.26965890480119,394532
10.85218035788148,394533
10.593073363262192,394534
10.683043086418422,394535
10.794646111483985,394536
11.132465902186993,394537
11.172405376532254,394538
10.95312053607995,394539
10.373088929518985,394540
9.611703762091452,394541
8.739408093328564,394542
7.974198565615552,394543
7.7261011824671755,394544
7.6407970822172615,394545
7.769878500092659,394546
7.9945821883191,394547
8.01162752845596,394548
7.924205770920651,394549
7.411457990389636,394550
7.119922257912094,394551
7.265629338941153,394552
7.390685090252646,394553
7.550287932289734,394554
7.4988250919240045,394555
7.318044624318759,394556
7.103993596228918,394557
6.319829991630684,394558
6.433633364260572,394559
6.529673857209843,394560
6.5027252452873086,394561
6.455487019021575,394562
6.265166916158364,394563
6.499297700745615,394564
6.70475036932163,394565
6.839193031083823,394566
6.875544984182284,394567
6.792250106990025,394568
6.900742360976437,394569
6.860339305450282,394570
6.829871090980419,394571
6.956715372094948,394572
6.8823728932976,394573
6.631908755223947,394574
6.441955021792296,394575
6.309232978732609,394576
6.1754386637475704,394577
6.14771337580612,394578
5.840675445099805,394579
5.115043528744309,394580
4.665974619231406,394581
4.3480271502562005,394582
13.588666936431082,394583
12.843835371736702,394584
12.21358483060368,394585
11.687850503091624,394586
11.549988536192814,394587
11.60176089639151,394588
11.79035087697207,394589
11.786355163752376,394590
11.687143317676828,394591
11.38453284829933,394592
11.084123989394413,394593
10.67947029422345,394594
10.46760400874166,394595
10.600186410257038,394596
10.701774332786044,394597
11.065889433677626,394598
11.11327975049852,394599
10.835855287381207,394600
10.26316451369172,394601
9.500685051086009,394602
8.64975551963721,394603
7.901622992797911,394604
7.701413234103768,394605
7.5496172417967955,394606
7.695578403794855,394607
7.894104915594937,394608
7.912930337686078,394609
7.844117582466993,394610
7.236981820243159,394611
6.861702569443253,394612
6.984602702172424,394613
7.160616006494081,394614
7.365275062890021,394615
7.367080377615139,394616
7.163568082880147,394617
6.929673042249135,394618
6.207489563094953,394619
6.308926940015226,394620
6.312995819604225,394621
6.239735916559766,394622
6.152433657866197,394623
5.955134963364685,394624
6.205367843963529,394625
6.391732275849392,394626
6.521281480882692,394627
6.537620620295854,394628
6.408801888762298,394629
6.507917701820418,394630
6.527786727592684,394631
6.528427123308006,394632
6.705867604482592,394633
6.632672158678076,394634
6.3806992100908815,394635
6.324920572434394,394636
6.192051275232643,394637
6.101839767514662,394638
6.132968184978381,394639
5.843052762296054,394640
5.109373690608322,394641
4.649630592596566,394642
4.354546540977822,394643
13.965374241375912,394644
13.291027446259875,394645
12.652767345202108,394646
12.138394919416214,394647
11.990148900289114,394648
11.86514445368175,394649
12.006784726372416,394650
11.959596321459173,394651
11.867790755202918,394652
11.535482793023277,394653
11.247588348080455,394654
10.800835693476472,394655
10.538736843659876,394656
10.613000476598529,394657
10.675399783157218,394658
11.009610325695348,394659
11.096844296693916,394660
10.832908033216597,394661
10.297997811038442,394662
9.583385097809128,394663
8.785300022372951,394664
8.135668303012608,394665
7.96513491122829,394666
7.826195438912919,394667
7.989646372446089,394668
8.237204756752476,394669
8.289131300695999,394670
8.221914940319834,394671
7.6231117916297535,394672
7.282820609815758,394673
7.339043517575988,394674
7.570981601822496,394675
7.806596167189355,394676
7.884999748898622,394677
7.7551810484598604,394678
7.558943837121831,394679
6.808240328858517,394680
6.938049829395197,394681
6.920539299679774,394682
6.866775890446036,394683
6.81675879202254,394684
6.696692846014514,394685
6.94492350219025,394686
7.118655897853785,394687
7.282162919923792,394688
7.299603185290266,394689
7.1486756326012255,394690
7.204847939801198,394691
7.159223942181654,394692
7.155509456506479,394693
7.408512347048827,394694
7.3904430655325655,394695
6.972052378736521,394696
6.8481064948203425,394697
6.71958693865804,394698
6.625814493856808,394699
6.652157980651168,394700
6.383436696181207,394701
5.635775828416854,394702
5.106770923203271,394703
4.823313634602016,394704
14.40154586508487,394705
13.791533855605053,394706
13.087920663495595,394707
12.55498012423925,394708
12.432637536013715,394709
12.328595916690801,394710
12.46136910557641,394711
12.407122228975652,394712
12.303522329340808,394713
12.098604962984098,394714
11.871702914452726,394715
11.429594233626915,394716
11.228815309366837,394717
11.385545958171349,394718
11.427781044952326,394719
11.730779738459262,394720
11.896646099030932,394721
11.675961780079263,394722
11.172323877215547,394723
10.498593252200408,394724
9.75271799691427,394725
9.127954482923712,394726
9.06434771628426,394727
8.77871561745809,394728
8.931287464404022,394729
9.155517396743107,394730
9.214070469537546,394731
9.11212772993656,394732
8.350357502477664,394733
7.92050628591744,394734
7.92742270613428,394735
8.13122542872776,394736
8.320082387115917,394737
8.338225150152937,394738
8.208888007142377,394739
8.01670234768062,394740
7.177976431373793,394741
7.33831281644774,394742
7.281686143224988,394743
7.212461921336114,394744
7.139195872667358,394745
7.051469395153674,394746
7.3976831653949375,394747
7.629696741187729,394748
7.78942898875988,394749
7.7890763114531865,394750
7.603428361964006,394751
7.6980028198717605,394752
7.636629949578719,394753
7.690247015359603,394754
7.981669300022759,394755
8.00309441869814,394756
7.672470937693674,394757
7.6081701193404,394758
7.422156131208965,394759
7.336529785748439,394760
7.286216169919044,394761
7.028471254946055,394762
6.250702041209763,394763
5.734272936844263,394764
5.491003717230626,394765
14.148476663418478,394766
13.569069059159858,394767
12.852518858128008,394768
12.314475201759251,394769
12.19015695688978,394770
11.983578292240168,394771
12.116065307205531,394772
12.059152100768358,394773
11.944995558535538,394774
11.792923966443198,394775
11.57923303230001,394776
11.134975058708562,394777
10.934744873096236,394778
11.104372061486629,394779
11.143743744947528,394780
11.428471267151963,394781
11.61037138010414,394782
11.408827709533853,394783
10.913177823689864,394784
10.25535220283325,394785
9.544749123909696,394786
8.920497204698222,394787
8.905049888137398,394788
8.50915448628956,394789
8.625428283259396,394790
8.82689143360642,394791
8.896529151406526,394792
8.748758041374742,394793
8.028793909865271,394794
7.551265382795691,394795
7.522267752439632,394796
7.721843393688175,394797
7.896656073410838,394798
7.904306864824434,394799
7.773527487680781,394800
7.584312512140855,394801
6.816760490385377,394802
6.995063265643239,394803
6.94581735337664,394804
6.888238292397887,394805
6.8184310628438425,394806
6.75079037992532,394807
7.124597363729777,394808
7.373862727528547,394809
7.542396266648495,394810
7.539912332115705,394811
7.344854586044335,394812
7.448505068675956,394813
7.375725528283738,394814
7.4354622898017055,394815
7.763825648266277,394816
7.79260874552574,394817
7.544437147635733,394818
7.456001379830127,394819
7.30119874403897,394820
7.183342601387892,394821
7.1152759387733795,394822
6.856404362492242,394823
6.10910877118414,394824
5.536629950253712,394825
5.318118088465212,394826
13.862154638916024,394827
13.424512862209497,394828
12.679850588621889,394829
12.14165744002446,394830
12.001850524190331,394831
11.525298097775305,394832
11.616094694249398,394833
11.551654611168544,394834
11.435473141166199,394835
11.343526450299692,394836
11.19745582586387,394837
10.710529807303374,394838
10.492126215062342,394839
10.687172251509367,394840
10.742825877645657,394841
10.93161030521253,394842
11.183710580709146,394843
11.029306248315208,394844
10.606587083747684,394845
10.038954503745856,394846
9.373368347410803,394847
8.8086767204843,394848
8.900543124561807,394849
8.365952651176656,394850
8.38145418732256,394851
8.592873339697235,394852
8.697938849913953,394853
8.553904610313566,394854
7.736091590946501,394855
7.265197821260415,394856
7.179372224605004,394857
7.370940010637639,394858
7.495591945695594,394859
7.466593206576647,394860
7.387305676511801,394861
7.234462386898656,394862
6.754324836240244,394863
7.021400863242434,394864
7.025642701544541,394865
7.023288194223426,394866
6.968013240187361,394867
6.972519321701611,394868
7.422559953963798,394869
7.717304309090025,394870
7.914582631351379,394871
7.905041270949823,394872
7.700240486597693,394873
7.801776277760325,394874
7.70508826660955,394875
7.700225614863768,394876
8.011434689206965,394877
8.074490284387878,394878
7.933622581365455,394879
7.780015026079809,394880
7.55116758480591,394881
7.321055120472124,394882
7.240411467070032,394883
6.864268949223458,394884
6.058740699091402,394885
5.483272931872932,394886
5.26496017229249,394887
15.796636009864528,394888
15.423943398447761,394889
14.642231759530773,394890
14.07161504561924,394891
13.946232642933978,394892
13.271693450419662,394893
13.4021351510724,394894
13.382257441236959,394895
13.25228748138693,394896
13.193991871545563,394897
13.170697998944433,394898
12.65628941784064,394899
12.455307660986705,394900
12.776517138970746,394901
12.884914507710448,394902
13.005094080523918,394903
13.289529789752862,394904
13.19822766066386,394905
12.77704532029179,394906
12.292395625750032,394907
11.596253616543663,394908
11.036271689707178,394909
11.250583129876759,394910
10.573403544263329,394911
10.497806085810168,394912
10.695133312997484,394913
10.794431177490026,394914
10.621348369401176,394915
9.662346929220178,394916
9.115542939148327,394917
9.0275270131782,394918
9.184308841287248,394919
9.233919179936265,394920
9.129735191163604,394921
9.018484547593403,394922
8.85848424569707,394923
8.58583223176231,394924
8.925853769337778,394925
8.987150796523395,394926
8.997053409801651,394927
8.89169420083158,394928
8.923282605938368,394929
9.530010818483959,394930
9.93549151737028,394931
10.150506449405555,394932
10.13091981711085,394933
9.874571011745559,394934
10.016179292922175,394935
9.928754479837437,394936
9.94261837471305,394937
10.274327728794901,394938
10.352191598162847,394939
10.234644677104768,394940
10.11822926773715,394941
9.900045627328723,394942
9.558012463832938,394943
9.435552604555767,394944
9.089248287849955,394945
8.18119283885818,394946
7.573548733118685,394947
7.430429160601022,394948
17.463668100549796,394949
17.191702308194067,394950
16.4585283991334,394951
15.879420349898226,394952
15.711864671748287,394953
14.805286538783434,394954
14.884951146545177,394955
14.892203650790634,394956
14.80811178567268,394957
14.8073268373347,394958
14.922290961169665,394959
14.373625064970838,394960
14.125218001842995,394961
14.489284908698608,394962
14.646569804691978,394963
14.683592045152636,394964
14.951212352905827,394965
14.791599154478604,394966
14.437604164269828,394967
13.909613093392466,394968
13.2927019127643,394969
12.638686246530938,394970
12.871502569240192,394971
11.981296488523526,394972
11.786664664073669,394973
11.970148527870208,394974
12.05838832941157,394975
11.87231470079189,394976
10.863696483149681,394977
10.350711933191178,394978
10.185288048901214,394979
10.358572504715255,394980
10.38372033399321,394981
10.28392690293083,394982
10.152489702401283,394983
10.022362268018128,394984
9.733712102007019,394985
10.162672119123101,394986
10.292877743388374,394987
10.334876832367627,394988
10.170605711200267,394989
10.226924763476688,394990
10.902779565867206,394991
11.360707408848782,394992
11.62471911911399,394993
11.614223715652315,394994
11.324479495759988,394995
11.428063811293043,394996
11.28035335945492,394997
11.264350653798886,394998
11.594627792172275,394999
11.709591930293698,395000
11.568871290591062,395001
11.419635379895055,395002
11.236329283354848,395003
10.786702079384213,395004
10.573926935809027,395005
10.235205661488749,395006
9.189467017699428,395007
8.527624084861372,395008
8.429422735642959,395009
17.939889321934857,395010
17.70283326255793,395011
17.003483303759026,395012
16.400233522018368,395013
16.216337075476417,395014
15.150667451091351,395015
15.253272173574487,395016
15.339112307139033,395017
15.292502089277434,395018
15.276085736245022,395019
15.54845446774982,395020
14.970328862268047,395021
14.67018176096633,395022
15.098818229946062,395023
15.311295847904887,395024
15.254598983628625,395025
15.448933462671675,395026
15.309900310932164,395027
14.876023586764347,395028
14.324618863926503,395029
13.690077780316074,395030
13.023831520711894,395031
13.334170613079266,395032
12.403446784221785,395033
12.072635259084223,395034
12.211502748268117,395035
12.426204610494153,395036
12.156972605000647,395037
11.101350557529656,395038
10.591787433918853,395039
10.467544249158436,395040
10.658211354568436,395041
10.661636874752844,395042
10.562066544124946,395043
10.35969763797425,395044
10.246382715435061,395045
9.88264961744892,395046
10.398075472010476,395047
10.585274049730799,395048
10.642463749689796,395049
10.36972750895535,395050
10.413743474646253,395051
11.219473917856135,395052
11.78498902984154,395053
12.088284699266012,395054
12.07576975037739,395055
11.705795992940182,395056
11.799654588792237,395057
11.660195520015861,395058
11.687078107844513,395059
12.04988611428189,395060
12.240976256240742,395061
12.2075452212693,395062
12.091058825340554,395063
11.96097341714028,395064
